State,Starting Colonies,Maximum Colonies,Lost Colonies,Percent Loss,Added Colonies,Renovated Colonies,Percent Renovated,Year,loss_rate,quarter_label,Season,Region,year_extract_colony,Varroa Mites (Percent),Other pests and parasites (Percent),Diseases (percent),Pesticides (percent),Other (percent),Unknown (percent),year_extract_stressor
Oregon,97000.0,108000.0,4800.0,4.0,9000.0,1700.0,2.0,2020-Q1,4.444444444444445,Q1,Winter,West,2020,24.4,10.4,10.8,14.5,1.3,,2020
Pennsylvania,18500.0,26000.0,2100.0,8.0,370.0,320.0,1.0,2020-Q1,8.076923076923077,Q1,Winter,Northeast,2020,15.5,3.9,2.8,1.8,2.7,3.2,2020
South Carolina,13000.0,17000.0,1400.0,8.0,2700.0,1100.0,6.0,2020-Q1,8.235294117647058,Q1,Winter,South,2020,15.5,11.5,9.6,,6.4,5.4,2020
South Dakota,20000.0,20000.0,1200.0,6.0,20.0,0.0,0.0,2020-Q1,6.0,Q1,Winter,Midwest,2020,14.7,,0.0,2.1,,,2020
Tennessee,8000.0,14000.0,2700.0,19.0,2200.0,130.0,1.0,2020-Q1,19.28571428571429,Q1,Winter,South,2020,18.9,17.3,1.0,0.0,4.1,7.8,2020
Texas,235000.0,340000.0,35000.0,10.0,83000.0,24000.0,7.0,2020-Q1,10.294117647058822,Q1,Winter,South,2020,12.2,6.8,1.3,3.4,5.2,4.6,2020
Utah,12000.0,19000.0,1100.0,6.0,3000.0,0.0,0.0,2020-Q1,5.7894736842105265,Q1,Winter,West,2020,38.9,17.2,17.1,2.3,15.7,22.4,2020
Vermont,6500.0,7000.0,520.0,7.0,500.0,70.0,1.0,2020-Q1,7.428571428571429,Q1,Winter,Northeast,2020,9.1,0.8,0.6,0.9,2.0,3.1,2020
Virginia,6000.0,7000.0,1100.0,16.0,1600.0,60.0,1.0,2020-Q1,15.714285714285714,Q1,Winter,South,2020,17.5,10.6,,,3.8,3.5,2020
Washington,49000.0,74000.0,1500.0,2.0,580.0,150.0,,2020-Q1,2.027027027027027,Q1,Winter,West,2020,1.7,,,0.5,,,2020
West Virginia,6000.0,8000.0,1100.0,14.0,600.0,680.0,9.0,2020-Q1,13.750000000000002,Q1,Winter,South,2020,17.3,7.0,1.3,0.6,2.6,,2020
Wisconsin,16000.0,28000.0,1900.0,7.0,700.0,370.0,1.0,2020-Q1,6.785714285714286,Q1,Winter,Midwest,2020,9.0,1.9,,,2.7,3.1,2020
Wyoming,4000.0,17000.0,140.0,1.0,450.0,60.0,,2020-Q1,0.823529411764706,Q1,Winter,West,2020,,,0.1,0.0,0.8,1.7,2020
Other,7800.0,7800.0,440.0,6.0,560.0,20.0,,2020-Q1,5.641025641025641,Q1,Winter,Other,2020,5.8,0.0,,0.0,0.8,,2020
Alabama,8500.0,8500.0,4100.0,48.0,4700.0,2600.0,31.0,2020-Q2,48.23529411764706,Q2,Spring,South,2020,28.5,18.0,1.6,7.7,7.9,9.5,2020
Arizona,26000.0,26000.0,1300.0,5.0,14500.0,4700.0,18.0,2020-Q2,5.0,Q2,Spring,West,2020,22.1,0.0,,4.2,5.5,0.6,2020
Arkansas,17000.0,17000.0,1800.0,11.0,4900.0,800.0,5.0,2020-Q2,10.588235294117647,Q2,Spring,South,2020,40.5,15.3,5.1,24.6,2.1,12.4,2020
California,1200000.0,1200000.0,100000.0,8.0,175000.0,240000.0,20.0,2020-Q2,8.333333333333332,Q2,Spring,West,2020,33.6,4.8,3.9,5.5,7.6,3.1,2020
Colorado,16500.0,27000.0,2100.0,8.0,7000.0,2800.0,10.0,2020-Q2,7.777777777777778,Q2,Spring,West,2020,35.4,,,0.0,0.5,2.5,2020
Connecticut,3900.0,4300.0,30.0,1.0,1200.0,450.0,10.0,2020-Q2,0.6976744186046512,Q2,Spring,Northeast,2020,14.8,2.1,0.0,0.0,0.1,0.6,2020
Florida,310000.0,310000.0,40000.0,13.0,25000.0,18500.0,6.0,2020-Q2,12.903225806451612,Q2,Spring,South,2020,33.1,16.0,3.4,5.8,5.9,7.9,2020
Georgia,145000.0,147000.0,10000.0,7.0,18500.0,20000.0,14.0,2020-Q2,6.802721088435375,Q2,Spring,South,2020,47.9,19.6,6.9,2.9,7.9,13.4,2020
Hawaii,15500.0,15500.0,0.0,0.0,3000.0,2300.0,15.0,2020-Q2,0.0,Q2,Spring,West,2020,43.1,41.1,1.0,0.0,1.1,0.0,2020
Idaho,48000.0,81000.0,18000.0,22.0,22000.0,29000.0,36.0,2020-Q2,22.22222222222222,Q2,Spring,West,2020,44.2,10.9,11.1,8.6,6.9,5.8,2020
Illinois,12000.0,12000.0,1500.0,13.0,4200.0,1700.0,14.0,2020-Q2,12.5,Q2,Spring,Midwest,2020,23.5,8.2,1.0,8.3,11.9,4.0,2020
Indiana,11000.0,12000.0,920.0,8.0,4500.0,1800.0,15.0,2020-Q2,7.666666666666666,Q2,Spring,Midwest,2020,26.8,12.5,1.8,20.2,5.4,1.5,2020
Iowa,21000.0,29000.0,3600.0,12.0,17000.0,4700.0,16.0,2020-Q2,12.413793103448276,Q2,Spring,Midwest,2020,30.6,24.7,16.6,0.8,3.5,0.5,2020
Kansas,7500.0,8000.0,680.0,9.0,1900.0,1800.0,23.0,2020-Q2,8.5,Q2,Spring,Midwest,2020,68.4,34.1,24.0,32.8,28.9,14.3,2020
Kentucky,11000.0,11000.0,1200.0,11.0,4200.0,3500.0,32.0,2020-Q2,10.909090909090908,Q2,Spring,South,2020,18.3,10.9,,1.2,2.9,3.2,2020
Louisiana,53000.0,53000.0,1800.0,3.0,2300.0,4700.0,9.0,2020-Q2,3.3962264150943398,Q2,Spring,South,2020,23.7,4.7,0.5,,3.5,1.3,2020
Maine,1600.0,22000.0,700.0,3.0,520.0,110.0,1.0,2020-Q2,3.1818181818181817,Q2,Spring,Northeast,2020,47.1,,26.8,0.0,0.5,0.0,2020
Maryland,7000.0,8000.0,670.0,8.0,4400.0,1700.0,21.0,2020-Q2,8.375,Q2,Spring,South,2020,14.3,1.1,0.1,1.1,3.2,0.5,2020
Massachusetts,4400.0,13500.0,630.0,5.0,870.0,540.0,4.0,2020-Q2,4.666666666666667,Q2,Spring,Northeast,2020,14.7,2.1,,,1.1,,2020
Michigan,64000.0,85000.0,1500.0,2.0,11000.0,10000.0,12.0,2020-Q2,1.7647058823529411,Q2,Spring,Midwest,2020,38.0,11.5,2.2,6.0,3.2,1.1,2020
Minnesota,59000.0,126000.0,13000.0,10.0,9000.0,2600.0,2.0,2020-Q2,10.317460317460316,Q2,Spring,Midwest,2020,20.6,2.9,0.7,8.8,4.4,,2020
Mississippi,34000.0,37000.0,4500.0,12.0,1500.0,570.0,2.0,2020-Q2,12.162162162162163,Q2,Spring,South,2020,93.1,57.8,0.0,0.9,8.5,,2020
Missouri,6500.0,6500.0,390.0,6.0,2800.0,1200.0,18.0,2020-Q2,6.0,Q2,Spring,Midwest,2020,17.4,1.5,5.7,3.1,11.2,1.9,2020
Montana,48000.0,120000.0,2000.0,2.0,18000.0,16000.0,13.0,2020-Q2,1.6666666666666667,Q2,Spring,West,2020,12.1,5.6,5.9,0.0,4.6,,2020
Nebraska,16500.0,41000.0,1900.0,5.0,7000.0,1100.0,3.0,2020-Q2,4.634146341463414,Q2,Spring,Midwest,2020,17.5,1.1,4.8,12.2,,2.7,2020
New Jersey,7000.0,21000.0,710.0,3.0,1500.0,650.0,3.0,2020-Q2,3.380952380952381,Q2,Spring,Northeast,2020,15.4,0.8,21.5,,21.7,,2020
New Mexico,3100.0,6000.0,1000.0,17.0,400.0,40.0,1.0,2020-Q2,16.666666666666664,Q2,Spring,West,2020,3.0,,,,,,2020
New York,34000.0,58000.0,4000.0,7.0,6000.0,2800.0,5.0,2020-Q2,6.896551724137931,Q2,Spring,Northeast,2020,20.7,2.5,0.6,,3.5,0.5,2020
North Carolina,24000.0,25000.0,1600.0,6.0,6000.0,1300.0,5.0,2020-Q2,6.4,Q2,Spring,South,2020,23.0,5.5,1.9,0.0,1.8,1.4,2020
North Dakota,67000.0,415000.0,20000.0,5.0,53000.0,38000.0,9.0,2020-Q2,4.819277108433735,Q2,Spring,Midwest,2020,28.8,1.7,2.5,3.1,3.0,1.9,2020
Ohio,15500.0,16500.0,1700.0,10.0,9500.0,3700.0,22.0,2020-Q2,10.303030303030303,Q2,Spring,Midwest,2020,23.8,12.0,6.2,5.8,7.3,13.3,2020
Oklahoma,16000.0,16000.0,1500.0,9.0,6000.0,3100.0,19.0,2020-Q2,9.375,Q2,Spring,South,2020,16.2,3.9,,0.9,15.1,5.1,2020
Oregon,89000.0,96000.0,2500.0,3.0,11000.0,19000.0,20.0,2020-Q2,2.604166666666667,Q2,Spring,West,2020,28.0,1.7,7.5,2.2,5.9,0.7,2020
Pennsylvania,24000.0,28000.0,930.0,3.0,5500.0,1500.0,5.0,2020-Q2,3.3214285714285716,Q2,Spring,Northeast,2020,26.6,2.6,1.4,,3.3,1.3,2020
South Carolina,18500.0,18500.0,1700.0,9.0,2700.0,2500.0,14.0,2020-Q2,9.18918918918919,Q2,Spring,South,2020,29.1,6.2,0.5,,5.7,0.5,2020
South Dakota,9500.0,220000.0,4600.0,2.0,10000.0,14500.0,7.0,2020-Q2,2.090909090909091,Q2,Spring,Midwest,2020,53.3,46.4,4.8,,52.5,5.3,2020
Tennessee,13500.0,13500.0,1200.0,9.0,4200.0,3200.0,24.0,2020-Q2,8.88888888888889,Q2,Spring,South,2020,31.2,7.8,,6.8,3.3,3.0,2020
Texas,360000.0,385000.0,35000.0,9.0,15000.0,136000.0,35.0,2020-Q2,9.090909090909092,Q2,Spring,South,2020,30.2,7.7,3.3,4.6,5.7,5.8,2020
Utah,21000.0,31000.0,2800.0,9.0,8500.0,13000.0,42.0,2020-Q2,9.032258064516128,Q2,Spring,West,2020,38.4,0.0,,13.1,,7.7,2020
Vermont,7000.0,7000.0,200.0,3.0,680.0,110.0,2.0,2020-Q2,2.857142857142857,Q2,Spring,Northeast,2020,10.7,0.5,0.1,0.0,1.1,0.0,2020
Virginia,7500.0,8000.0,1200.0,15.0,4800.0,1300.0,16.0,2020-Q2,15.0,Q2,Spring,South,2020,33.7,7.9,,,7.9,1.1,2020
Washington,50000.0,114000.0,3500.0,3.0,5000.0,3300.0,3.0,2020-Q2,3.070175438596491,Q2,Spring,West,2020,10.6,,0.7,1.0,1.3,,2020
West Virginia,7500.0,7500.0,570.0,8.0,1600.0,1500.0,20.0,2020-Q2,7.6,Q2,Spring,South,2020,46.2,1.8,0.7,0.5,2.8,1.9,2020
Wisconsin,27000.0,55000.0,1700.0,3.0,14000.0,4600.0,8.0,2020-Q2,3.090909090909091,Q2,Spring,Midwest,2020,46.1,27.3,25.0,25.1,25.8,26.1,2020
Wyoming,17500.0,30000.0,2000.0,7.0,4400.0,2100.0,7.0,2020-Q2,6.666666666666667,Q2,Spring,West,2020,28.8,,0.1,1.1,3.5,1.2,2020
Other,6500.0,9840.0,260.0,3.0,1400.0,1500.0,15.0,2020-Q2,2.642276422764228,Q2,Spring,Other,2020,12.8,0.8,0.5,0.0,,,2020
Alabama,9000.0,19000.0,3700.0,19.0,1800.0,990.0,5.0,2020-Q3,19.473684210526315,Q3,Summer,South,2020,64.9,29.1,0.0,12.0,5.4,11.7,2020
Arizona,28000.0,30000.0,8000.0,27.0,2600.0,1800.0,6.0,2020-Q3,26.666666666666668,Q3,Summer,West,2020,24.1,,1.9,1.7,9.3,12.2,2020
Arkansas,19000.0,22000.0,1700.0,8.0,1500.0,390.0,2.0,2020-Q3,7.727272727272727,Q3,Summer,South,2020,33.9,15.6,3.9,13.9,1.3,8.6,2020
California,640000.0,700000.0,69000.0,10.0,61000.0,108000.0,15.0,2020-Q3,9.857142857142858,Q3,Summer,West,2020,33.9,11.4,7.3,6.3,8.1,3.6,2020
Colorado,29000.0,29000.0,7000.0,24.0,3800.0,5500.0,19.0,2020-Q3,24.137931034482758,Q3,Summer,West,2020,23.1,1.1,,0.0,6.3,19.8,2020
Connecticut,4700.0,4700.0,300.0,6.0,130.0,150.0,3.0,2020-Q3,6.382978723404255,Q3,Summer,Northeast,2020,20.2,1.4,0.0,0.0,4.0,0.0,2020
Florida,220000.0,230000.0,29000.0,13.0,36000.0,31000.0,13.0,2020-Q3,12.608695652173912,Q3,Summer,South,2020,42.2,19.9,12.8,14.8,7.9,10.9,2020
Georgia,150000.0,163000.0,23000.0,14.0,22000.0,35000.0,21.0,2020-Q3,14.11042944785276,Q3,Summer,South,2020,49.6,22.5,3.5,3.4,5.3,13.0,2020
Hawaii,18500.0,18500.0,500.0,3.0,4000.0,3400.0,18.0,2020-Q3,2.7027027027027026,Q3,Summer,West,2020,62.7,63.5,,,0.5,,2020
Idaho,70000.0,85000.0,11000.0,13.0,18500.0,8500.0,10.0,2020-Q3,12.941176470588237,Q3,Summer,West,2020,45.0,2.6,6.7,10.9,9.0,3.8,2020
Illinois,14000.0,14000.0,1400.0,10.0,770.0,690.0,5.0,2020-Q3,10.0,Q3,Summer,Midwest,2020,28.1,15.6,1.8,4.9,6.6,8.4,2020
Indiana,15000.0,15000.0,1600.0,11.0,1200.0,2700.0,18.0,2020-Q3,10.666666666666668,Q3,Summer,Midwest,2020,41.4,12.0,1.7,24.5,0.7,1.3,2020
Iowa,34000.0,38000.0,1800.0,5.0,1100.0,2900.0,8.0,2020-Q3,4.736842105263158,Q3,Summer,Midwest,2020,49.1,29.4,3.9,6.3,4.5,,2020
Kansas,7000.0,7000.0,910.0,13.0,600.0,730.0,10.0,2020-Q3,13.0,Q3,Summer,Midwest,2020,93.8,24.8,15.6,34.1,2.1,,2020
Kentucky,11500.0,12000.0,1400.0,12.0,800.0,510.0,4.0,2020-Q3,11.666666666666666,Q3,Summer,South,2020,23.3,4.0,1.4,1.6,2.4,5.1,2020
Louisiana,48000.0,48000.0,2600.0,5.0,1200.0,3100.0,6.0,2020-Q3,5.416666666666667,Q3,Summer,South,2020,27.2,14.4,4.7,0.8,3.6,3.4,2020
Maine,9500.0,10000.0,1500.0,15.0,700.0,820.0,8.0,2020-Q3,15.0,Q3,Summer,Northeast,2020,65.2,2.5,0.7,0.0,4.6,6.2,2020
Maryland,7500.0,7500.0,690.0,9.0,1200.0,220.0,3.0,2020-Q3,9.2,Q3,Summer,South,2020,17.6,4.8,,,0.6,2.9,2020
Massachusetts,11000.0,11000.0,330.0,3.0,840.0,810.0,7.0,2020-Q3,3.0,Q3,Summer,Northeast,2020,29.7,1.6,1.5,0.8,1.2,0.7,2020
Michigan,96000.0,106000.0,34000.0,32.0,37000.0,11000.0,10.0,2020-Q3,32.075471698113205,Q3,Summer,Midwest,2020,53.1,14.5,3.4,8.9,5.9,1.0,2020
Minnesota,114000.0,119000.0,10500.0,9.0,1800.0,3700.0,3.0,2020-Q3,8.823529411764707,Q3,Summer,Midwest,2020,46.3,3.7,,8.2,2.2,1.7,2020
Mississippi,26000.0,29000.0,1600.0,6.0,2500.0,130.0,,2020-Q3,5.517241379310345,Q3,Summer,South,2020,45.7,41.8,,,3.3,6.2,2020
Missouri,8000.0,8000.0,730.0,9.0,290.0,820.0,10.0,2020-Q3,9.125,Q3,Summer,Midwest,2020,30.8,8.8,,1.1,2.4,2.4,2020
Montana,138000.0,139000.0,8500.0,6.0,6500.0,28000.0,20.0,2020-Q3,6.115107913669065,Q3,Summer,West,2020,36.6,2.1,0.9,,8.6,1.2,2020
Nebraska,47000.0,48000.0,4300.0,9.0,3000.0,3100.0,6.0,2020-Q3,8.958333333333334,Q3,Summer,Midwest,2020,23.4,0.8,3.3,19.8,21.4,,2020
New Jersey,17500.0,18500.0,2300.0,12.0,1500.0,1800.0,10.0,2020-Q3,12.432432432432433,Q3,Summer,Northeast,2020,21.7,5.6,0.0,16.3,,,2020
New Mexico,5500.0,5500.0,1600.0,29.0,3300.0,760.0,14.0,2020-Q3,29.09090909090909,Q3,Summer,West,2020,33.8,32.9,0.0,0.0,0.5,,2020
New York,61000.0,61000.0,3600.0,6.0,5500.0,1600.0,3.0,2020-Q3,5.901639344262295,Q3,Summer,Northeast,2020,18.2,7.8,6.3,3.3,2.1,1.1,2020
North Carolina,26000.0,27000.0,4600.0,17.0,950.0,5500.0,20.0,2020-Q3,17.037037037037038,Q3,Summer,South,2020,70.5,17.9,,,,,2020
North Dakota,455000.0,495000.0,53000.0,11.0,57000.0,33000.0,7.0,2020-Q3,10.707070707070706,Q3,Summer,Midwest,2020,61.3,15.9,12.3,4.1,9.3,1.4,2020
Ohio,22000.0,22000.0,1900.0,9.0,730.0,2100.0,10.0,2020-Q3,8.636363636363637,Q3,Summer,Midwest,2020,28.6,10.4,0.8,3.7,10.8,1.4,2020
Oklahoma,7000.0,8000.0,1100.0,14.0,150.0,930.0,12.0,2020-Q3,13.750000000000002,Q3,Summer,South,2020,52.4,8.0,0.9,1.7,2.4,0.8,2020
Oregon,102000.0,124000.0,12000.0,10.0,13000.0,28000.0,23.0,2020-Q3,9.67741935483871,Q3,Summer,West,2020,42.4,2.5,3.8,0.5,7.1,2.4,2020
Pennsylvania,27000.0,27000.0,2200.0,8.0,2500.0,1200.0,4.0,2020-Q3,8.148148148148149,Q3,Summer,Northeast,2020,32.2,12.3,1.2,1.6,5.5,2.3,2020
South Carolina,12000.0,13500.0,1800.0,13.0,1200.0,2200.0,16.0,2020-Q3,13.333333333333334,Q3,Summer,South,2020,27.1,28.9,,6.2,1.5,0.9,2020
South Dakota,230000.0,235000.0,66000.0,28.0,30000.0,12500.0,5.0,2020-Q3,28.085106382978726,Q3,Summer,Midwest,2020,87.0,7.0,2.1,64.9,61.4,2.0,2020
Tennessee,15000.0,15000.0,2200.0,15.0,460.0,860.0,6.0,2020-Q3,14.666666666666666,Q3,Summer,South,2020,37.7,15.5,2.3,0.5,2.4,2.2,2020
Texas,167000.0,173000.0,9500.0,5.0,9000.0,7500.0,4.0,2020-Q3,5.491329479768786,Q3,Summer,South,2020,20.2,13.6,2.0,6.7,1.6,0.6,2020
Utah,24000.0,30000.0,2000.0,7.0,1500.0,2300.0,8.0,2020-Q3,6.666666666666667,Q3,Summer,West,2020,61.7,,,31.6,3.7,3.9,2020
Vermont,7500.0,7500.0,210.0,3.0,700.0,180.0,2.0,2020-Q3,2.8000000000000003,Q3,Summer,Northeast,2020,26.6,0.7,0.9,3.8,0.9,,2020
Virginia,8500.0,8500.0,1200.0,14.0,910.0,730.0,9.0,2020-Q3,14.117647058823529,Q3,Summer,South,2020,27.5,8.3,,,4.1,5.8,2020
Washington,94000.0,104000.0,7000.0,7.0,5000.0,8500.0,8.0,2020-Q3,6.730769230769231,Q3,Summer,West,2020,19.2,,,10.5,1.3,0.6,2020
West Virginia,8000.0,8000.0,540.0,7.0,210.0,800.0,10.0,2020-Q3,6.75,Q3,Summer,South,2020,17.7,10.1,4.7,4.7,1.7,2.6,2020
Wisconsin,68000.0,68000.0,8000.0,12.0,970.0,9000.0,13.0,2020-Q3,11.76470588235294,Q3,Summer,Midwest,2020,43.1,22.8,12.9,26.1,13.8,20.4,2020
Wyoming,33000.0,34000.0,3600.0,11.0,640.0,7500.0,22.0,2020-Q3,10.588235294117647,Q3,Summer,West,2020,13.4,,0.7,5.9,1.8,0.9,2020
Other,10630.0,11630.0,2080.0,18.0,2230.0,700.0,6.0,2020-Q3,17.884780739466898,Q3,Summer,Other,2020,76.4,7.1,,6.3,14.1,,2020
Alabama,17000.0,17000.0,1100.0,6.0,750.0,60.0,,2020-Q4,6.470588235294119,Q4,Fall,South,2020,50.8,43.2,15.4,2.0,2.3,16.9,2020
Arizona,25000.0,27000.0,4000.0,15.0,5500.0,600.0,2.0,2020-Q4,14.814814814814813,Q4,Fall,West,2020,22.5,,,4.5,2.3,18.3,2020
Arkansas,22000.0,23000.0,2100.0,9.0,380.0,780.0,3.0,2020-Q4,9.130434782608695,Q4,Fall,South,2020,43.1,12.9,1.7,12.8,5.9,5.7,2020
California,700000.0,1400000.0,164000.0,12.0,120000.0,58000.0,4.0,2020-Q4,11.714285714285715,Q4,Fall,West,2020,45.5,11.1,7.1,4.8,4.2,4.0,2020
Colorado,19000.0,19000.0,5000.0,26.0,930.0,20.0,,2020-Q4,26.31578947368421,Q4,Fall,West,2020,14.9,0.0,,0.0,0.9,1.5,2020
Connecticut,4300.0,4600.0,500.0,11.0,20.0,20.0,,2020-Q4,10.869565217391305,Q4,Fall,Northeast,2020,49.4,0.9,0.1,0.0,4.3,8.2,2020
Florida,240000.0,290000.0,29000.0,10.0,50000.0,17500.0,6.0,2020-Q4,10.0,Q4,Fall,South,2020,45.7,21.7,10.4,19.6,2.3,7.5,2020
Georgia,165000.0,174000.0,30000.0,17.0,11000.0,11000.0,6.0,2020-Q4,17.24137931034483,Q4,Fall,South,2020,35.5,12.9,1.8,7.5,1.9,6.7,2020
Hawaii,22000.0,22000.0,2700.0,12.0,200.0,370.0,2.0,2020-Q4,12.272727272727273,Q4,Fall,West,2020,57.2,65.2,,0.0,2.9,0.0,2020
Idaho,94000.0,180000.0,19000.0,11.0,8000.0,1700.0,1.0,2020-Q4,10.555555555555555,Q4,Fall,West,2020,52.1,8.9,4.3,4.8,4.8,5.4,2020
Illinois,13000.0,13000.0,1700.0,13.0,330.0,410.0,3.0,2020-Q4,13.076923076923078,Q4,Fall,Midwest,2020,26.4,9.8,1.1,2.9,2.7,6.9,2020
Indiana,10000.0,11000.0,930.0,8.0,240.0,260.0,2.0,2020-Q4,8.454545454545455,Q4,Fall,Midwest,2020,26.3,4.1,,1.9,2.4,5.7,2020
Iowa,38000.0,38000.0,4800.0,13.0,700.0,850.0,2.0,2020-Q4,12.631578947368421,Q4,Fall,Midwest,2020,39.8,0.9,2.6,,1.8,1.4,2020
Kansas,6000.0,7000.0,2400.0,34.0,460.0,170.0,2.0,2020-Q4,34.285714285714285,Q4,Fall,Midwest,2020,37.7,30.3,1.2,33.3,26.4,25.9,2020
Kentucky,11500.0,11500.0,1100.0,10.0,380.0,520.0,5.0,2020-Q4,9.565217391304348,Q4,Fall,South,2020,23.8,8.8,0.0,0.0,8.2,9.0,2020
Louisiana,46000.0,52000.0,1700.0,3.0,30.0,620.0,1.0,2020-Q4,3.2692307692307696,Q4,Fall,South,2020,22.2,2.9,0.0,,2.9,,2020
Maine,9000.0,9000.0,100.0,1.0,180.0,250.0,3.0,2020-Q4,1.1111111111111112,Q4,Fall,Northeast,2020,30.8,,0.5,0.0,1.2,0.6,2020
Maryland,6000.0,8000.0,980.0,12.0,60.0,460.0,6.0,2020-Q4,12.25,Q4,Fall,South,2020,27.5,1.8,1.5,0.7,6.2,2.1,2020
Massachusetts,10000.0,10000.0,390.0,4.0,270.0,90.0,1.0,2020-Q4,3.9,Q4,Fall,Northeast,2020,17.4,1.2,,,,0.9,2020
Michigan,97000.0,101000.0,10500.0,10.0,2400.0,1600.0,2.0,2020-Q4,10.396039603960396,Q4,Fall,Midwest,2020,42.9,5.4,5.3,3.1,3.6,4.3,2020
Minnesota,99000.0,105000.0,9500.0,9.0,1200.0,340.0,,2020-Q4,9.047619047619047,Q4,Fall,Midwest,2020,17.2,1.6,1.0,19.2,1.8,2.6,2020
Mississippi,30000.0,37000.0,3800.0,10.0,300.0,30.0,,2020-Q4,10.27027027027027,Q4,Fall,South,2020,7.8,1.5,0.0,0.6,7.8,5.9,2020
Missouri,6500.0,7000.0,750.0,11.0,20.0,110.0,2.0,2020-Q4,10.714285714285714,Q4,Fall,Midwest,2020,13.1,7.9,,0.5,3.1,0.8,2020
Montana,81000.0,92000.0,14000.0,15.0,3500.0,290.0,,2020-Q4,15.217391304347828,Q4,Fall,West,2020,15.1,11.6,11.6,2.6,4.4,6.0,2020
Nebraska,43000.0,43000.0,7000.0,16.0,280.0,2500.0,6.0,2020-Q4,16.27906976744186,Q4,Fall,Midwest,2020,3.6,,0.5,,1.4,6.3,2020
New Jersey,18000.0,18000.0,310.0,2.0,2000.0,480.0,3.0,2020-Q4,1.7222222222222223,Q4,Fall,Northeast,2020,6.8,2.1,0.5,0.6,0.2,0.7,2020
New Mexico,2400.0,3600.0,190.0,5.0,80.0,50.0,1.0,2020-Q4,5.277777777777778,Q4,Fall,West,2020,15.7,,1.0,0.0,2.0,0.9,2020
New York,52000.0,52000.0,4100.0,8.0,2400.0,5000.0,10.0,2020-Q4,7.884615384615384,Q4,Fall,Northeast,2020,19.2,7.2,,,4.5,4.1,2020
North Carolina,16500.0,22000.0,2500.0,11.0,200.0,9000.0,41.0,2020-Q4,11.363636363636363,Q4,Fall,South,2020,37.7,14.0,,5.1,0.6,1.9,2020
North Dakota,445000.0,445000.0,45000.0,10.0,12500.0,0.0,0.0,2020-Q4,10.112359550561797,Q4,Fall,Midwest,2020,60.2,0.5,5.1,11.5,1.1,5.5,2020
Ohio,21000.0,21000.0,1600.0,8.0,10.0,490.0,2.0,2020-Q4,7.6190476190476195,Q4,Fall,Midwest,2020,42.4,12.4,0.9,6.4,2.5,1.7,2020
Oklahoma,7000.0,28000.0,300.0,1.0,250.0,0.0,0.0,2020-Q4,1.0714285714285714,Q4,Fall,South,2020,2.3,1.1,,,,0.8,2020
Oregon,122000.0,123000.0,15500.0,13.0,7000.0,2600.0,2.0,2020-Q4,12.601626016260163,Q4,Fall,West,2020,28.5,4.6,3.7,1.6,3.8,3.9,2020
Pennsylvania,23000.0,25000.0,1900.0,8.0,580.0,440.0,2.0,2020-Q4,7.6,Q4,Fall,Northeast,2020,28.1,3.9,1.3,1.9,1.8,2.6,2020
South Carolina,11500.0,18500.0,2600.0,14.0,270.0,210.0,1.0,2020-Q4,14.054054054054054,Q4,Fall,South,2020,22.9,4.2,0.0,1.3,2.7,3.8,2020
South Dakota,197000.0,197000.0,16000.0,8.0,1000.0,150.0,,2020-Q4,8.121827411167512,Q4,Fall,Midwest,2020,22.6,1.4,6.5,4.5,,1.8,2020
Tennessee,13500.0,13500.0,680.0,5.0,20.0,640.0,5.0,2020-Q4,5.037037037037037,Q4,Fall,South,2020,33.8,25.4,,5.1,2.1,5.2,2020
Texas,144000.0,255000.0,43000.0,17.0,27000.0,1700.0,1.0,2020-Q4,16.862745098039216,Q4,Fall,South,2020,27.4,6.5,,5.0,5.7,9.6,2020
Utah,29000.0,29000.0,3800.0,13.0,1800.0,50.0,,2020-Q4,13.10344827586207,Q4,Fall,West,2020,49.5,,,6.8,0.7,17.6,2020
Vermont,8000.0,8000.0,270.0,3.0,30.0,0.0,0.0,2020-Q4,3.375,Q4,Fall,Northeast,2020,10.0,,0.5,0.0,0.6,,2020
Virginia,8000.0,8500.0,1000.0,12.0,70.0,450.0,5.0,2020-Q4,11.76470588235294,Q4,Fall,South,2020,30.3,13.6,1.6,2.0,5.4,2.9,2020
Washington,102000.0,103000.0,16500.0,16.0,6000.0,2000.0,2.0,2020-Q4,16.019417475728158,Q4,Fall,West,2020,25.5,20.2,22.9,2.6,4.7,4.4,2020
West Virginia,7500.0,7500.0,550.0,7.0,120.0,800.0,11.0,2020-Q4,7.333333333333333,Q4,Fall,South,2020,7.2,4.3,,1.0,4.5,1.1,2020
Wisconsin,60000.0,60000.0,8000.0,13.0,2800.0,4700.0,8.0,2020-Q4,13.333333333333334,Q4,Fall,Midwest,2020,29.3,0.6,,7.4,1.8,1.2,2020
Wyoming,23000.0,25000.0,1600.0,6.0,160.0,380.0,2.0,2020-Q4,6.4,Q4,Fall,West,2020,19.2,0.0,,2.4,2.2,1.4,2020
Other,10640.0,10740.0,2470.0,23.0,80.0,1300.0,12.0,2020-Q4,22.998137802607076,Q4,Fall,Other,2020,44.5,1.1,,,12.5,7.4,2020
Alabama,10000.0,10000.0,1200.0,12.0,670.0,200.0,2.0,2021-Q1,12.0,Q1,Winter,South,2021,52.2,30.3,0.0,,3.1,4.0,2021
